playerID,name,source_group,primary_position,season,fangraphs_name,team,age,games,plate_appearances,at_bats,hits,home_runs,runs_batted_in,runs,stolen_bases,batting_average,on_base_percentage,slugging_percentage,on_base_plus_slugging,batting_fwar,batting_match_type
goodedw01,Dwight Gooden,Corrective Induction,P,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
goodedw01,Dwight Gooden,Corrective Induction,P,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
goodedw01,Dwight Gooden,Corrective Induction,P,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
goodedw01,Dwight Gooden,Corrective Induction,P,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
goodedw01,Dwight Gooden,Corrective Induction,P,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
goodedw01,Dwight Gooden,Corrective Induction,P,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
goodedw01,Dwight Gooden,Corrective Induction,P,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1929,Earl Averill Sr.,CLE,28,290,1285,1131,379,37,215,212,23,0.335101679,0.400796812,0.537577365,0.938374177,7.324644122766052,matched
averiea01,Earl Averill,Official Induction,OF,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1931,Earl Averill Sr.,2 Tms,34,1370,5911,5205,1638,201,947,1010,47,0.314697406,0.393985728,0.534101825,0.928087553,40.77384688620572,matched
averiea01,Earl Averill,Official Induction,OF,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
averiea01,Earl Averill,Official Induction,OF,1941,Earl Averill Sr.,BSN,39,8,19,17,2,0,2,2,0,0.117647058,0.210526315,0.117647058,0.328173373,-0.1725965165707416,matched
combsea01,Earle Combs,Official Induction,OF,1924,Earle Combs,NYY,28,899,4098,3626,1208,34,385,743,72,0.333149476,0.400743494,0.476006618,0.876750112,27.39944491621657,matched
combsea01,Earle Combs,Official Induction,OF,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1931,Earle Combs,NYY,34,556,2409,2120,658,24,247,443,24,0.310377358,0.390325271,0.439150943,0.829476214,14.123037482923856,matched
combsea01,Earle Combs,Official Induction,OF,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
combsea01,Earle Combs,Official Induction,OF,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1939,Early Wynn,WAS,19,3,8,6,1,0,1,0,0,0.166666666,0.285714285,0.166666666,0.452380951,0.01010235184529974,matched
wynnea01,Early Wynn,Official Induction,P,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1941,Early Wynn,2 Tms,26,342,745,694,164,8,79,49,0,0.236311239,0.278911564,0.315561959,0.594473523,4.0365675152419795,matched
wynnea01,Early Wynn,Official Induction,P,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1951,Early Wynn,2 Tms,36,387,1033,902,184,9,89,77,1,0.20399113,0.274371859,0.274944567,0.549316426,4.829047281048943,matched
wynnea01,Early Wynn,Official Induction,P,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1961,Early Wynn,2 Tms,42,64,117,102,16,0,4,10,0,0.156862745,0.245614035,0.166666666,0.412280701,0.12770177321378107,matched
wynnea01,Early Wynn,Official Induction,P,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
wynnea01,Early Wynn,Official Induction,P,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1888,Ed Delahanty,2 Tms,21,245,1113,1053,291,4,122,184,82,0.276353276,0.315363881,0.37037037,0.685734251,1.6884897473684828,matched
delahed01,Ed Delahanty,Official Induction,OF,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1891,Ed Delahanty,PHI,28,1286,5945,5281,1883,78,1120,1184,325,0.356561257,0.424750296,0.524143154,0.94889345,56.7636932337016,matched
delahed01,Ed Delahanty,Official Induction,OF,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1901,Ed Delahanty,2 Tms,34,304,1331,1171,422,19,222,231,48,0.360375747,0.432575757,0.54056362,0.973139377,15.24801578820281,matched
delahed01,Ed Delahanty,Official Induction,OF,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
delahed01,Ed Delahanty,Official Induction,OF,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1904,Ed Walsh,CHW,26,296,784,731,132,3,45,56,14,0.180574555,0.215968586,0.257181942,0.473150528,1.3504621219109771,matched
walshed01,Ed Walsh,Official Induction,P,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1911,Ed Walsh,2 Tms,33,161,387,357,78,0,23,37,0,0.218487394,0.259946949,0.249299719,0.509246668,0.7850018984710196,matched
walshed01,Ed Walsh,Official Induction,P,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
walshed01,Ed Walsh,Official Induction,P,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1913,Edd Roush,4 Tms,23,867,3469,3108,991,21,400,436,160,0.318854568,0.364073295,0.428249678,0.792322973,27.580717948528797,matched
roushed01,Edd Roush,Official Induction,OF,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1921,Edd Roush,2 Tms,32,999,4287,3879,1283,46,540,617,106,0.330755349,0.378203592,0.470482083,0.848685675,22.842388081093667,matched
roushed01,Edd Roush,Official Induction,OF,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
roushed01,Edd Roush,Official Induction,OF,1931,Edd Roush,CIN,38,101,400,376,102,1,41,46,2,0.271276595,0.308080808,0.337765957,0.645846765,-0.734928312430675,matched
cicoted01,Eddie Cicotte,Corrective Induction,P,1905,Eddie Cicotte,2 Tms,24,106,241,215,44,0,11,24,3,0.204651162,0.269230769,0.237209302,0.506440071,0.8093974785752103,matched
cicoted01,Eddie Cicotte,Corrective Induction,P,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1911,Eddie Cicotte,2 Tms,31,398,979,847,154,0,47,73,3,0.181818181,0.245919477,0.208972845,0.454892322,0.4503818890893694,matched
cicoted01,Eddie Cicotte,Corrective Induction,P,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
cicoted01,Eddie Cicotte,Corrective Induction,P,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1906,Eddie Collins Sr.,PHA,21,428,1724,1520,487,7,179,226,156,0.320394736,0.378459687,0.419736842,0.798196529,21.2570091262131,matched
collied01,Eddie Collins,Official Induction,2B,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1911,Eddie Collins Sr.,2 Tms,29,1441,6371,5176,1718,21,677,1027,428,0.331916537,0.430125247,0.428323029,0.858448276,69.95404699987284,matched
collied01,Eddie Collins,Official Induction,2B,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1921,Eddie Collins Sr.,2 Tms,39,957,3942,3253,1110,19,444,568,160,0.341223486,0.435309617,0.434368275,0.869677892,28.932444178818923,matched
collied01,Eddie Collins,Official Induction,2B,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
collied01,Eddie Collins,Official Induction,2B,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1952,Eddie Mathews,BSN,24,1330,5810,4894,1373,338,901,929,43,0.280547609,0.384775086,0.548630976,0.933406062,61.215817714286914,matched
matheed01,Eddie Mathews,Official Induction,3B,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1961,Eddie Mathews,3 Tms,33,1061,4291,3643,942,174,552,580,25,0.258578094,0.364294049,0.456766401,0.82106045,34.89203970030359,matched
matheed01,Eddie Mathews,Official Induction,3B,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
matheed01,Eddie Mathews,Official Induction,3B,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1977,Eddie Murray,BAL,23,638,2726,2448,712,111,398,356,23,0.290849673,0.353157121,0.486111111,0.839268232,16.546672560157415,matched
murraed02,Eddie Murray,Official Induction,1B,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1981,Eddie Murray,2 Tms,30,1497,6399,5549,1640,268,975,854,53,0.295548747,0.380371933,0.497206703,0.877578636,49.2402638045102,matched
murraed02,Eddie Murray,Official Induction,1B,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
murraed02,Eddie Murray,Official Induction,1B,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
